Unnamed: 0,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,content-type,connection,lenght,content,URL,url_length,num_question_marks,num_equals,num_percent,num_slash,num_special,true_label,predicted,summary,reasons,impact,suggested_action,confidence
0,1,0,0,0,1,0,0,0,0,0,0,153,10193,884,58,0,0,0,6,0,1,1,Suspicious request → 884 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,5550,191,1,5,12,6,4,1,1,Suspicious request → 5550 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,337,4742,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,2,0,0,0,0,0,0,0,1,0,0,215,110,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 2,Unusual HTTP method: 2,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,10944,83,0,0,0,8,0,1,1,Suspicious request → 10944 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,117,9286,884,58,0,0,0,6,0,1,1,Suspicious request → 884 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,282,5439,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8799,98,1,3,1,6,2,1,1,Suspicious request → 8799 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,167,11465,10948,59,0,0,0,6,0,1,1,Suspicious request → 10948 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,337,2168,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,333,2163,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,9997,101,1,3,0,6,2,1,1,Suspicious request → 9997 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8406,72,1,1,0,6,0,1,1,Suspicious request → 8406 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,4226,189,1,5,12,6,4,1,1,Suspicious request → 4226 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,7837,137,1,5,1,6,4,1,1,Suspicious request → 7837 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,226,163,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,5294,133,1,5,2,6,4,1,1,Suspicious request → 5294 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,5818,60,0,0,0,6,0,1,1,Suspicious request → 5818 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,7847,125,1,5,0,6,4,1,1,Suspicious request → 7847 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,110,9143,884,58,0,0,0,6,0,1,1,Suspicious request → 884 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,258,43,0,0,0,5,0,1,1,Suspicious request → 258 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,78,81,13355,57,0,0,0,6,0,1,1,Suspicious request → 13355 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,11349,305,1,13,4,6,12,1,1,Suspicious request → 11349 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,10950,63,0,0,0,6,0,1,1,Suspicious request → 10950 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8407,72,1,1,0,6,0,1,1,Suspicious request → 8407 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,226,163,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,329,4850,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,37,1427,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,67,67,0,0,0,6,0,1,1,Suspicious request → 67 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,3432,71,0,0,0,7,0,1,1,Suspicious request → 3432 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,33,838,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8407,72,1,1,0,6,0,1,1,Suspicious request → 8407 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,5891,190,1,5,5,6,4,1,1,Suspicious request → 5891 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,11532,844,1,13,111,6,12,1,1,Suspicious request → 11532 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,373,59,0,0,0,7,0,1,1,Suspicious request → 373 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,10689,101,1,3,0,6,2,1,1,Suspicious request → 10689 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,329,3578,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8214,125,1,5,0,6,4,1,1,Suspicious request → 8214 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,10227,96,1,3,0,6,2,1,1,Suspicious request → 10227 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,5068,132,1,5,2,6,4,1,1,Suspicious request → 5068 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8330,88,1,1,1,6,0,1,1,Suspicious request → 8330 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,294,56,0,0,0,5,0,1,1,Suspicious request → 294 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,128,10128,10948,59,0,0,0,6,0,1,1,Suspicious request → 10948 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,111,40,0,0,0,5,0,1,1,Suspicious request → 111 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,7770,129,1,5,2,6,4,1,1,Suspicious request → 7770 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,305,60,0,0,0,5,0,1,1,Suspicious request → 305 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,10459,256,1,3,18,6,2,1,1,Suspicious request → 10459 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,4684,132,1,5,2,6,4,1,1,Suspicious request → 4684 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,249,42,0,0,0,4,0,1,1,Suspicious request → 249 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,268,6837,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8372,88,1,1,1,6,0,1,1,Suspicious request → 8372 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,19,160,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8911,138,1,3,10,6,2,1,1,Suspicious request → 8911 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,248,42,0,0,0,4,0,1,1,Suspicious request → 248 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,10693,95,1,3,0,6,2,1,1,Suspicious request → 10693 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,237,11353,884,58,0,0,0,6,0,1,1,Suspicious request → 884 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,291,2432,8244,66,0,0,0,6,0,1,1,Suspicious request → 8244 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,11686,310,1,13,8,6,12,1,1,Suspicious request → 11686 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,343,267,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,365,2682,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8560,92,1,1,0,6,0,1,1,Suspicious request → 8560 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,176,60,0,0,0,6,0,1,1,Suspicious request → 176 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,336,3858,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,268,58,0,0,0,5,0,1,1,Suspicious request → 268 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,282,5017,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,23,2970,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,9592,103,1,3,1,6,2,1,1,Suspicious request → 9592 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,2110,313,1,13,3,6,12,1,1,Suspicious request → 2110 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,333,1700,8244,66,0,0,0,6,0,1,1,Suspicious request → 8244 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,839,51,0,0,0,5,0,1,1,Suspicious request → 839 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,1356,313,1,13,5,6,12,1,1,Suspicious request → 1356 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,226,163,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,13474,76,1,1,0,6,0,1,1,Suspicious request → 13474 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,291,2458,8244,66,0,0,0,6,0,1,1,Suspicious request → 8244 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8406,72,1,1,0,6,0,1,1,Suspicious request → 8406 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,129,11145,884,58,0,0,0,6,0,1,1,Suspicious request → 884 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,4818,129,1,5,2,6,4,1,1,Suspicious request → 4818 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,282,5775,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,13245,886,1,13,114,6,12,1,1,Suspicious request → 13245 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8334,137,1,1,11,6,0,1,1,Suspicious request → 8334 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,366,5010,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,138,53,0,0,0,4,0,1,1,Suspicious request → 138 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,291,2432,8244,66,0,0,0,6,0,1,1,Suspicious request → 8244 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,311,57,0,0,0,6,0,1,1,Suspicious request → 311 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,52,61,0,0,0,6,0,1,1,Suspicious request → 52 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,4822,129,1,5,2,6,4,1,1,Suspicious request → 4822 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,287,5130,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,6122,172,1,5,7,6,4,1,1,Suspicious request → 6122 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,291,2432,8244,66,0,0,0,6,0,1,1,Suspicious request → 8244 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,287,6194,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8560,92,1,1,0,6,0,1,1,Suspicious request → 8560 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,313,4914,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,376,159,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,340,646,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,316,4523,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,11575,316,1,13,7,6,12,1,1,Suspicious request → 11575 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,52,1839,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,42,86,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,5237,173,1,5,10,6,4,1,1,Suspicious request → 5237 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,289,102,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,86,54,13355,57,0,0,0,6,0,1,1,Suspicious request → 13355 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,9,6030,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8691,98,1,3,1,6,2,1,1,Suspicious request → 8691 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,259,6949,8600,56,0,0,0,6,0,1,1,Suspicious request → 8600 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,329,3872,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,2974,291,1,13,6,6,12,1,1,Suspicious request → 2974 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,34,54,0,0,0,4,0,1,1,Suspicious request → 34 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,35,58,0,0,0,4,0,1,1,Suspicious request → 35 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,367,133,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,155,48,0,0,0,4,0,1,1,Suspicious request → 155 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,844,52,0,0,0,6,0,1,1,Suspicious request → 844 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8560,92,1,1,0,6,0,1,1,Suspicious request → 8560 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,149,11743,10948,59,0,0,0,6,0,1,1,Suspicious request → 10948 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,332,2392,3578,57,0,0,0,6,0,1,1,Suspicious request → 3578 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,369,2424,8244,66,0,0,0,6,0,1,1,Suspicious request → 8244 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,370,157,8443,57,0,0,0,6,0,1,1,Suspicious request → 8443 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8510,96,1,1,1,6,0,1,1,Suspicious request → 8510 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,6,2640,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,1,0,0,0,1,0,0,0,0,0,0,343,4251,5840,61,0,0,0,6,0,1,1,Suspicious request → 5840 via 1,Unusual HTTP method: 1,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,118,41,0,0,0,4,0,1,1,Suspicious request → 118 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
0,0,0,0,0,1,0,0,0,0,1,1,382,12091,8406,72,1,1,0,6,0,1,1,Suspicious request → 8406 via 0,Unusual HTTP method: 0,Potential exploitation attempt using uncommon HTTP verb.,Inspect this traffic manually.,Medium
